,Mileage,EngineV,Price_log,Brand_Audi,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_crossover,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Diesel,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_no,Registration_yes
3404,127,3.0,9.740968623038354,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3405,35,2.0,9.798071479779479,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3406,0,3.0,11.502875129116727,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3407,114,1.6,8.039157390473237,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3408,113,1.5,8.85352256068954,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3409,102,3.5,9.539644119118783,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3410,68,3.0,11.134589024250317,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3411,148,2.2,9.375854810453756,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3412,39,3.0,11.65750188607747,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3413,210,4.2,9.95227771670556,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3414,220,1.7,8.055157731819678,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3416,300,1.8,7.575584651557793,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3417,120,2.5,9.433483923290392,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3419,232,1.9,8.039157390473237,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3420,252,4.2,9.893437216682626,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3421,236,2.5,8.34283980427146,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3422,230,1.9,7.649692623711514,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3423,162,3.0,10.388995368317829,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3424,180,2.0,9.648595302907339,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3425,224,2.6,9.350102314351341,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3426,265,1.8,8.006367567650246,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3427,200,2.8,8.422882511944996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3428,134,4.4,9.840387995592812,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3429,172,3.6,9.88837391472608,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3430,180,1.5,9.301094735244646,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3431,128,1.9,9.169518377455928,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3432,96,1.4,8.809862805379057,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3433,240,1.6,7.787796878181171,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3434,74,2.0,10.06475570013225,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3435,59,2.0,9.104979856318357,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
3436,0,2.0,10.565247259854441,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3437,380,2.4,8.612503371220562,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3438,150,2.2,9.375854810453756,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3439,43,3.0,10.868568448579715,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3440,80,2.0,10.357742824813725,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3441,161,2.0,10.034515814942532,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3442,130,2.5,9.95227771670556,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3443,172,2.8,9.126958763037132,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3444,320,2.7,9.20029003612268,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3445,265,1.8,7.313220387090301,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3446,386,5.0,7.955074273262696,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3447,48,2.0,9.903437551286085,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3449,159,1.4,9.328123407632566,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
3450,0,2.4,10.736396675471232,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3451,1,2.2,9.814656338829513,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3452,2,2.0,10.666627104916108,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3453,256,3.0,9.820105943597078,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3454,121,2.0,9.464982590349763,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3455,126,4.7,10.534759329377986,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3456,5,2.0,10.736396675471232,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3458,377,2.0,8.779557455883728,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3459,53,2.0,10.92512880001811,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3460,190,1.6,8.83927669058535,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3461,16,5.5,11.55214617812351,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3462,200,1.6,8.556413904569519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3463,147,2.0,9.035986984831405,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3464,200,1.8,7.27931883541462,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3465,103,2.0,9.525151111816216,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3466,45,1.8,9.849559210510572,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
3467,247,2.2,9.472704636443673,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3468,67,2.0,9.893437216682626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3469,213,2.2,10.021270588192511,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3470,190,6.0,9.878169744551839,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3472,300,3.2,8.716044050161402,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3473,109,1.8,9.852194258148577,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3474,350,2.2,8.242493153187626,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3475,250,2.5,9.093806555720231,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3476,350,1.9,8.987196820661973,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3477,300,3.0,8.411832675758411,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3478,10,2.4,7.8632667240095735,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3480,240,2.5,8.366370301681654,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3481,69,3.0,11.321220016865933,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3483,214,2.5,9.210340371976184,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3484,44,3.0,10.933106969717286,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3485,259,3.0,9.98506753952855,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3486,17,4.4,11.407553838139561,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3487,92,2.0,9.126958763037132,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3488,167,3.0,9.98506753952855,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3489,149,5.46,10.21464198117305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3490,132,2.5,9.629050706834368,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3491,86,1.2,9.190137664658664,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
3492,178,3.0,9.581903928408666,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3493,120,1.5,8.961879012677683,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3494,210,2.2,9.632334782035558,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3495,196,2.4,9.51044496442652,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3496,150,4.2,10.057623946547059,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3497,90,1.8,9.84161214881804,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3498,193,1.6,8.809862805379057,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3499,212,2.0,9.011889433252344,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3500,210,1.8,7.408530566894626,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
3501,44,3.0,10.809727948556782,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3502,48,2.0,10.03889218954233,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3503,110,1.9,9.239899174217728,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3504,175,2.4,9.433483923290392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
3505,170,1.6,8.824677891164198,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3506,1,1.5,10.419300717813158,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3507,0,1.6,9.938432309883506,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
3508,220,2.0,7.312553498102598,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3509,56,2.0,9.846917201047734,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
3510,1,2.0,11.119882876860622,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3511,7,2.0,10.858998997563564,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3512,250,2.0,9.785660765922685,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3513,73,4.0,10.414303176252119,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3514,390,2.3,8.070906088787819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3515,0,3.0,11.395132429263844,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3516,208,1.9,8.915969311373605,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3517,95,4.7,10.373178632943564,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3518,263,3.0,9.560997243589352,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3519,202,1.5,8.748304912379623,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3520,188,1.5,8.37793112408273,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3521,155,1.5,9.314700387300425,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3522,132,2.8,8.748304912379623,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3523,256,1.5,8.101677747454572,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3524,300,2.0,8.915969311373605,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3525,145,1.6,7.52294091807237,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3526,360,2.2,9.546812608597396,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3527,226,2.3,9.461099090323366,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3528,30,1.6,9.814656338829513,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
3529,97,1.4,9.595602772766828,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3530,250,2.8,8.006367567650246,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3531,247,4.0,9.47262771040802,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3532,177,2.2,9.380083146563278,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3533,128,1.8,9.878169744551839,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3534,69,2.0,9.913437883389296,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3536,186,3.2,9.392661928770137,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3537,162,1.8,9.786953736280177,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3538,154,2.7,9.72913416539135,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3539,250,2.2,9.268609280100158,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3540,0,3.0,11.652678711655406,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3541,124,1.5,8.45531778769815,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3542,251,5.0,9.903487552536127,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3543,1,3.0,11.561706105284784,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3544,198,4.0,9.104979856318357,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3545,83,3.5,10.499573020252942,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3546,88,2.0,9.87302834505142,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3547,230,2.0,8.948975607841776,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3548,69,2.5,9.769956159911606,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3549,100,2.0,10.341742483467284,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3550,1,2.7,10.425712951252992,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3551,233,3.0,9.51044496442652,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3552,150,2.0,8.496990484098719,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3553,340,2.2,8.948975607841776,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3554,175,1.5,9.296518068217235,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3555,303,2.5,7.696212639346407,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3556,270,3.0,8.881836305004146,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3558,87,1.6,9.121509158269568,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
3559,10,2.8,8.68270762989381,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3560,206,1.6,8.476371196895983,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3561,200,1.8,7.313220387090301,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3562,62,1.2,9.159047077588632,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3563,395,2.3,8.160518247477505,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3564,300,1.8,8.202482446576537,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3565,160,3.0,11.05089000537367,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3566,240,1.9,8.794824928014517,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3568,185,1.8,9.230142999272362,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
3569,68,1.4,9.90323752128092,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
3570,56,1.5,9.190137664658664,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3571,198,6.0,9.323669057283185,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3572,117,2.5,9.798127036878302,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
3573,0,2.0,10.257659366256743,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3574,81,2.0,9.190137664658664,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3576,247,2.5,8.268731832117737,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3577,1,2.0,10.030633287678308,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3578,298,2.5,8.779557455883728,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3579,300,1.9,8.51699317141357,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3580,176,1.5,9.116029692504942,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3581,319,2.2,9.305650551780507,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3582,159,1.6,8.881836305004146,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
3583,191,2.2,9.296518068217235,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3584,74,4.2,10.46310334047155,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3585,134,2.4,9.350102314351341,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3586,154,2.2,9.21024036697585,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3588,220,1.5,8.389359819906353,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3589,367,1.6,8.294049640102028,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3590,90,3.0,10.308919326755392,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3591,65,1.6,9.602382459752207,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3592,30,2.5,8.612503371220562,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3593,6,2.0,10.579819140167512,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3594,215,3.8,9.740968623038354,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3595,18,2.5,9.947504437952903,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3596,137,2.2,9.615805480084347,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3597,200,1.6,7.52294091807237,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
3598,47,1.4,8.83927669058535,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3599,245,2.0,9.39182824802156,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3600,55,3.0,10.621327345686446,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3601,5,2.0,10.645424897265505,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3602,128,1.5,8.948975607841776,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3603,265,1.9,8.955448122347393,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3604,83,1.6,9.22029070282935,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3605,128,1.5,8.922658299524402,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3606,220,2.5,7.90100705199242,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3607,32,6.3,11.22390916950531,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3608,200,1.9,6.684611727667927,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3609,89,3.8,9.792555991828847,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3610,213,3.0,10.275051108968611,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3611,188,3.0,9.746833742490752,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3613,338,3.0,7.3777589082278725,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3614,300,4.3,9.373903755841548,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3615,299,2.2,8.809713540508268,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3616,240,3.0,8.268731832117737,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3617,212,1.6,8.779557455883728,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3618,77,3.0,10.849337086651827,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3619,186,1.5,8.779557455883728,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3620,191,2.2,9.287301413112312,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3621,240,2.5,7.803843303538772,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3623,29,2.2,10.268130666124037,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3624,258,2.5,8.83927669058535,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
3626,75,1.2,9.449357272446683,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
3627,56,1.0,8.974618038455112,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3628,180,2.0,9.798127036878302,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3629,170,2.2,9.093694189856862,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3630,0,1.6,10.950806546816688,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3631,535,2.2,7.649692623711514,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3632,199,3.0,9.296518068217235,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3633,50,3.0,10.657259354912508,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3634,106,3.0,10.85707406915398,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3635,345,1.9,8.101677747454572,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3637,159,3.5,9.714443449981347,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3638,197,2.2,8.85366542803745,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3639,342,2.6,9.137769679141348,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3640,85,1.8,9.350102314351341,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3642,1,1.6,9.721515934506462,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
3643,140,3.0,10.54507824618167,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
3644,1,2.0,7.783224016336037,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3646,142,1.5,8.874867635688053,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3647,289,2.0,8.517193191416238,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3648,390,3.0,8.948975607841776,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3649,190,3.2,10.257659366256743,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3650,100,4.5,11.018629143155449,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3651,98,2.0,9.595602772766828,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3653,107,3.0,9.994241915804592,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3654,67,3.0,10.891168280496956,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3655,155,2.5,9.862665558015873,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
3656,136,2.0,9.836278802842678,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3657,230,2.5,9.169518377455928,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3658,312,2.5,9.259130536145614,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3659,8,4.4,11.261601036639322,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3660,179,2.5,9.809176873064887,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
3661,124,3.0,10.858998997563564,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3662,122,2.0,9.525151111816216,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3663,245,3.0,9.615805480084347,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3664,127,1.6,8.764053269347762,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3665,147,4.5,10.896739325546411,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3666,100,2.5,10.073230327123223,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3667,104,1.2,9.543234787249512,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
3668,160,4.0,10.0519075576544,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3669,450,2.5,7.919356190660617,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3670,0,3.0,11.407553838139561,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3672,125,3.0,9.98506753952855,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3674,328,4.2,9.711115659888671,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3675,85,4.8,9.615805480084347,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
